index,key,time_ns,steps
8981,297810,2292,41
8982,210446,2375,44
8983,827525,1334,28
8984,730362,2541,44
8985,647984,1334,24
8986,284460,2167,37
8987,55664,3291,58
8988,487547,1500,27
8989,686564,1416,29
8990,991090,1375,20
8991,8740,2541,46
8992,69833,1375,28
8993,407524,2125,38
8994,692452,1416,25
8995,284490,1291,28
8996,695187,1583,31
8997,893474,1417,23
8998,957213,1584,27
8999,692166,1417,25
9000,377718,2333,36
9001,906266,2291,40
9002,113133,2208,38
9003,20006,1416,25
9004,306704,1583,30
9005,909546,1292,27
9006,926315,2542,43
9007,680957,1417,29
9008,405299,1250,26
9009,242398,2166,43
9010,399195,1583,34
9011,533244,2500,47
9012,744163,1375,28
9013,104443,3625,58
9014,947779,1541,28
9015,330780,2125,37
9016,508206,1500,22
9017,908878,1333,27
9018,626112,1625,27
9019,557382,2250,42
9020,92297,1375,27
9021,195473,1291,24
9022,208536,1584,31
9023,524971,2583,45
9024,480234,2459,44
9025,587924,1541,33
9026,971349,1583,27
9027,747079,1292,25
9028,22533,1584,30
9029,41684,1417,28
9030,259410,1375,27
9031,967071,1333,24
9032,555133,1541,30
9033,319740,1333,23
9034,349774,1583,32
9035,513732,1375,24
9036,412510,3291,55
9037,780551,1584,28
9038,164632,2167,42
9039,19265,1291,29
9040,363626,1500,25
9041,717553,2542,43
9042,369008,3209,54
9043,372641,1250,28
9044,655603,1667,31
9045,317013,1375,25
9046,247679,2208,34
9047,525601,1417,27
9048,289280,1542,32
9049,851332,2292,42
9050,65022,2250,42
9051,656191,1375,28
9052,270197,1291,25
9053,921360,1458,25
9054,405978,1334,26
9055,933655,1500,25
9056,854442,2416,42
9057,30898,1625,33
9058,990000,1292,23
9059,581897,1708,28
9060,995221,3209,32
9061,293805,1375,25
9062,159078,2166,41
9063,358389,1333,28
9064,940757,1333,27
9065,411930,2500,43
9066,688843,1583,23
9067,143929,3209,54
9068,92060,1541,33
9069,765345,1666,29
9070,400774,1458,33
9071,546013,1625,29
9072,710930,3375,49
9073,642199,1333,28
9074,915094,1250,19
9075,655911,1667,34
9076,719872,2500,46
9077,238476,1625,30
9078,437606,1291,26
9079,252037,2333,40
9080,600728,2875,23
9081,160170,1292,22
9082,447181,1291,25
9083,327558,1375,22
9084,953927,1333,23
9085,634776,2541,49
9086,345281,1458,28
9087,470989,2125,38
9088,568574,3333,50
9089,138174,1542,35
9090,216801,1292,23
9091,684168,1583,34
9092,145309,1458,29
9093,609255,1292,24
9094,567651,1250,25
9095,717277,1458,28
9096,838971,1292,27
9097,212138,1500,29
9098,904489,1250,20
9099,144819,1584,30
9100,324009,2208,42
9101,721979,1250,27
9102,739390,1500,32
9103,942296,1458,27
9104,549250,1250,25
9105,953746,2500,45
9106,141823,1500,26
9107,450956,1333,25
9108,953158,1250,24
9109,807456,3375,51
9110,152204,1333,24
9111,688109,1417,26
9112,978353,2500,39
9113,592283,1416,28
9114,961662,1250,20
9115,165726,1250,23
9116,332919,3500,55
9117,71109,1333,24
9118,584414,1375,26
9119,558851,1416,28
9120,994681,1541,24
9121,754389,1666,30
9122,124139,1375,30
9123,193080,1250,23
9124,333026,1291,27
9125,880304,1500,28
9126,922368,1333,25
9127,152592,1417,27
9128,762399,3709,58
9129,30916,2417,42
9130,802617,1625,27
9131,334169,1625,31
9132,922886,1333,28
9133,434153,3542,57
9134,431229,1542,34
9135,318084,1541,25
9136,464524,1541,25
9137,781829,1375,21
9138,979128,1208,19
9139,861614,1334,24
9140,937564,2167,36
9141,667783,1416,28
9142,978584,1208,21
9143,774206,1542,29
9144,287097,1625,27
9145,159339,1416,24
9146,816954,2166,37
9147,197063,4292,65
9148,111958,1625,28
9149,137936,4875,75
9150,193721,3250,54
9151,27471,1208,21
9152,799485,1209,22
9153,641710,1625,35
9154,646916,1208,25
9155,279826,1500,32
9156,635023,1250,29
9157,594588,2042,35
9158,642109,1375,32
9159,242129,1334,29
9160,625330,3292,53
9161,243462,1167,22
9162,242130,1834,37
9163,720768,1458,31
9164,27352,1167,24
9165,376713,1417,33
9166,83337,5000,83
9167,721569,1375,27
9168,817708,2083,38
9169,499754,1250,26
9170,140601,1125,22
9171,526726,1541,32
9172,887241,1208,25
9173,634087,1167,27
9174,491535,1209,24
9175,746607,2250,44
9176,681122,1417,31
9177,392125,1167,26
9178,192914,1375,33
9179,893523,7334,88
9180,406282,1500,28
9181,515319,1292,24
9182,496865,2209,36
9183,144193,1291,22
9184,171743,1417,26
9185,202648,1458,28
9186,237265,2375,42
9187,33796,1375,26
9188,428437,1625,31
9189,801678,1375,25
9190,15744,1583,30
9191,970390,2250,35
9192,282968,1375,26
9193,996355,1291,22
9194,433109,1666,35
9195,233366,1291,23
9196,778428,1666,31
9197,703951,2416,41
9198,212687,1333,26
9199,794587,4334,64
9200,214499,1291,25
9201,69349,1625,34
9202,185680,3625,56
9203,972139,2416,36
9204,460624,2500,43
9205,909251,1375,25
9206,647034,1375,26
9207,513743,4333,63
9208,721277,2583,42
9209,340678,1458,22
9210,908880,2125,39
9211,479771,3459,52
9212,930703,2250,38
9213,258772,2542,44
9214,448325,1708,29
9215,424534,2334,41
9216,813921,2417,40
9217,43859,1416,28
9218,637461,1375,26
9219,771052,1416,27
9220,864372,1375,25
9221,398852,2625,48
9222,755186,1500,28
9223,328097,1333,23
9224,413297,1334,27
9225,641210,2458,48
9226,984759,1375,24
9227,778534,1458,28
9228,599717,1666,28
9229,622651,1333,24
9230,562204,4667,64
9231,550745,2292,38
9232,672551,1375,24
9233,918326,1458,23
9234,738316,1584,26
9235,825146,1750,33
9236,40383,1417,30
9237,545941,3375,53
9238,114627,1375,23
9239,473547,1417,26
9240,479095,1416,26
9241,867183,1458,25
9242,920406,1417,25
9243,44477,2500,45
9244,920419,1416,28
9245,257658,1583,30
9246,543900,1584,33
9247,563997,1666,31
9248,414829,1291,27
9249,770882,2166,41
9250,41159,1416,26
9251,584792,1416,25
9252,406217,2458,46
9253,541199,1417,25
9254,802329,2167,42
9255,661283,1375,26
9256,51691,1584,31
9257,199073,1333,24
9258,305324,2250,38
9259,460906,1375,25
9260,417376,1542,29
9261,927359,2166,39
9262,319349,2458,43
9263,811260,1584,29
9264,867824,1542,26
9265,299804,1333,26
9266,483758,1625,26
9267,174574,4417,62
9268,442984,1458,28
9269,308722,2042,42
9270,642918,2209,43
9271,963676,1542,30
9272,57197,1375,28
9273,723469,1333,24
9274,542082,8916,38
9275,947573,2292,41
9276,149150,1417,23
9277,486098,1625,28
9278,870207,2250,41
9279,677487,1416,27
9280,473640,1333,26
9281,94835,1584,32
9282,757751,4833,71
9283,524978,1416,23
9284,118670,1291,27
9285,188504,1458,26
9286,816559,1334,24
9287,613887,1416,23
9288,983400,1500,25
9289,937771,2208,37
9290,729929,1708,33
9291,572950,1375,25
9292,141880,2166,34
9293,412161,1416,30
9294,433649,1708,35
9295,339174,1500,26
9296,472789,1625,29
9297,26123,1375,27
9298,187568,3708,45
9299,475719,1625,29
9300,618991,1584,28
9301,940172,4208,59
9302,747252,1500,26
9303,939310,1209,25
9304,211742,1583,28
9305,925420,1292,24
9306,476770,1500,32
9307,94561,1500,32
9308,262231,1542,32
9309,339818,2375,34
9310,725319,2541,47
9311,680082,1416,27
9312,951229,1542,32
9313,746031,1417,26
9314,835177,1708,27
9315,171961,1292,26
9316,753271,1667,33
9317,768882,2208,37
9318,129546,1583,26
9319,95621,3459,56
9320,119711,1291,26
9321,740533,3458,51
9322,471229,1417,27
9323,664874,1375,20
9324,380574,1541,29
9325,89451,1708,29
9326,549263,1625,28
9327,741636,1250,22
9328,402745,1375,28
9329,762183,1541,26
9330,829494,1625,30
9331,536522,1584,30
9332,641805,1416,27
9333,995890,1375,21
9334,167667,2416,44
9335,397074,1416,27
9336,577080,1458,27
9337,399096,1375,30
9338,46039,2666,42
9339,805580,1375,26
9340,179186,1250,29
9341,956567,2542,45
9342,351476,2125,36
9343,592961,1375,26
9344,913630,2333,34
9345,691568,1666,27
9346,904578,2125,38
9347,157381,1250,25
9348,170000,1541,30
9349,911023,1541,27
9350,151632,2375,46
9351,187556,1333,30
9352,806520,1459,23
9353,746636,1417,21
9354,53803,1375,27
9355,439964,1458,28
9356,323027,1583,25
9357,324554,1334,26
9358,765631,1583,27
9359,805968,1375,27
9360,467936,1333,23
9361,302809,1709,30
9362,656884,1500,27
9363,189474,2250,44
9364,123265,1584,29
9365,942190,1583,29
9366,137963,1292,26
9367,212706,2542,43
9368,3705,1500,31
9369,652802,1292,25
9370,802576,1333,24
9371,265407,1375,27
9372,12801,1250,25
9373,480922,1458,27
9374,521801,1625,28
9375,896964,2291,40
9376,522865,1291,23
9377,569903,1583,28
9378,846678,1417,25
9379,6030,2083,38
9380,637518,1583,29
9381,925582,1542,26
9382,517438,1291,24
9383,249434,1333,28
9384,227409,3750,45
9385,617467,1625,26
9386,691506,1667,28
9387,498821,3875,52
9388,475780,1583,26
9389,430075,11125,65
9390,463340,1542,27
9391,83263,1542,28
9392,630422,2083,33
9393,629253,1417,24
9394,6893,7791,33
9395,256601,3791,61
9396,925021,4334,63
9397,573930,1625,33
9398,291623,2208,36
9399,649872,2125,38
9400,659173,1250,24
9401,584633,1458,26
9402,859960,1500,29
9403,865340,1541,28
9404,217724,1250,25
9405,51296,2375,44
9406,193819,1167,26
9407,155458,2333,46
9408,57739,1291,27
9409,685011,1458,33
9410,365974,1375,28
9411,38505,1417,36
9412,152437,1166,23
9413,895305,2166,41
9414,34008,1250,26
9415,699397,1208,22
9416,606175,1333,27
9417,878722,1542,31
9418,632591,1125,29
9419,312939,4666,60
9420,347196,2125,42
9421,965094,1958,35
9422,91963,1209,28
9423,51414,1292,29
9424,114177,1250,24
9425,437212,1417,30
9426,186907,1459,29
9427,169173,2000,43
9428,704738,1500,33
9429,298195,1250,26
9430,640775,3208,56
9431,693030,1375,30
9432,725105,1250,27
9433,733843,1458,27
9434,623871,2000,39
9435,600082,2000,41
9436,825552,1375,34
9437,589486,1500,28
9438,186038,1208,26
9439,477457,2000,40
9440,785735,2041,37
9441,607091,1250,26
9442,377686,1292,24
9443,976728,1166,21
9444,37582,1291,32
9445,97650,1375,27
9446,805844,2291,36
9447,313834,2125,43
9448,338504,1583,30
9449,386474,1584,31
9450,941129,1625,27
9451,397347,3583,53
9452,860110,1583,26
9453,70954,1375,29
9454,795285,1334,24
9455,448082,2291,39
9456,884275,1333,21
9457,577211,1584,28
9458,68080,1333,22
9459,307058,2250,39
9460,493688,1417,26
9461,141082,1375,26
9462,127951,1541,30
9463,728362,1375,27
9464,901155,1375,27
9465,287749,1333,22
9466,345201,1625,34
9467,552655,1416,28
9468,433857,2375,41
9469,550132,1416,25
9470,220039,1541,29
9471,729631,1333,24
9472,219206,3167,52
9473,641785,1583,31
9474,61011,1333,28
9475,114612,2250,37
9476,599122,1666,29
9477,765176,2166,40
9478,659532,1500,26
9479,554641,1583,34
9480,91929,1667,33
9481,507158,1292,23
9482,759247,2250,38
9483,722107,1708,28
9484,634156,1875,27
9485,979257,1666,25
9486,826472,3167,41
9487,741140,1750,24
9488,301138,1833,27
9489,447799,1792,28
9490,638420,2291,38
9491,888981,1625,26
9492,331863,1542,31
9493,272274,1291,24
9494,550913,1625,25
9495,603081,1375,24
9496,653519,1500,30
9497,371043,1417,23
9498,972141,1208,18
9499,136015,1333,28
9500,644130,2333,42
9501,589965,1417,24
9502,520510,2334,42
9503,544952,2416,40
9504,764606,1375,26
9505,662551,1334,27
9506,521920,2291,41
9507,516429,1334,29
9508,847229,1375,28
9509,188647,1667,33
9510,926589,1250,20
9511,639009,1375,24
9512,244027,1333,28
9513,743008,1375,23
9514,304599,1583,29
9515,202958,1542,33
9516,1658,1459,27
9517,123950,1417,28
9518,25152,2250,42
9519,487468,1625,29
9520,655844,3625,54
9521,835435,2375,37
9522,123655,2458,48
9523,773292,1459,26
9524,889266,1458,24
9525,217403,3959,42
9526,838404,1458,23
9527,645198,1542,30
9528,434774,1333,24
9529,434154,1333,29
9530,47703,2208,39
9531,350007,1416,27
9532,366635,1625,27
9533,587639,2250,40
9534,845198,1583,28
9535,668471,1375,26
9536,222653,1583,34
9537,11847,1333,26
9538,671737,3292,54
9539,210961,1333,28
9540,723536,1375,24
9541,295308,1333,24
9542,266777,1375,25
9543,828581,1375,29
9544,71132,3708,55
9545,322723,2166,38
9546,314871,1375,26
9547,531303,2833,22
9548,576711,1625,32
9549,339659,1291,21
9550,804292,1416,26
9551,6430,1375,29
9552,119367,1333,22
9553,719151,1584,27
9554,349473,1625,33
9555,357944,1584,35
9556,415288,1583,29
9557,759585,1334,24
9558,596558,1375,27
9559,645916,2541,40
9560,30532,1666,33
9561,872461,1625,32
9562,184161,1291,26
9563,346570,1584,34
9564,874330,1416,25
9565,354353,2250,44
9566,967081,1375,23
9567,705140,1584,30
9568,502382,1291,22
9569,960667,1291,20
9570,497550,1291,26
9571,835982,2333,43
9572,37286,1459,28
9573,677016,1375,27
9574,142349,1375,26
9575,504885,1666,27
9576,162935,2125,38
9577,657668,1500,29
9578,482993,1625,30
9579,935391,1583,29
9580,907254,3250,55
9581,563052,1667,29
9582,939450,1500,27
9583,351388,1333,26
9584,484936,2125,41
9585,822073,1375,26
9586,853716,1667,31
9587,434062,1375,26
9588,972859,1250,22
9589,778657,1458,27
9590,58744,1667,33
9591,875672,2292,37
9592,546385,1459,24
9593,313885,1291,28
9594,592386,2541,44
9595,760181,2208,43
9596,711142,1334,24
9597,330829,1208,27
9598,582146,2250,40
9599,561917,1459,29
9600,19628,2125,38
9601,218380,1291,29
9602,605446,1708,25
9603,718792,4417,63
9604,347833,1417,28
9605,838374,3375,51
9606,960692,2542,37
9607,931167,1375,24
9608,834439,1458,27
9609,370772,1584,31
9610,69430,1583,33
9611,156558,1375,26
9612,294084,1416,25
9613,881579,1333,26
9614,32688,1584,33
9615,355628,1500,25
9616,393469,1667,31
9617,656945,1583,30
9618,560227,1500,33
9619,883327,1500,24
9620,174032,1291,30
9621,598718,1583,30
9622,635112,1583,31
9623,408490,1541,33
9624,196482,1375,26
9625,624104,1333,21
9626,122521,1625,30
9627,906593,1333,27
9628,820348,1542,30
9629,788048,2500,44
9630,323257,1375,28
9631,739526,1625,30
9632,899489,1458,26
9633,329777,2458,41
9634,744322,2500,42
9635,33165,1625,27
9636,284686,1791,31
9637,433974,1625,32
9638,91015,1334,28
9639,521200,1458,26
9640,919653,3375,53
9641,249186,1666,34
9642,389634,1625,28
9643,473859,2250,39
9644,869750,2125,40
9645,996910,1208,21
9646,317330,1625,28
9647,226640,1459,29
9648,550608,1666,28
9649,317004,3500,46
9650,183515,2500,42
9651,117684,1333,23
9652,392394,1416,30
9653,823074,2542,46
9654,39212,2459,46
9655,815573,1417,21
9656,211916,1333,28
9657,957721,1542,28
9658,97103,1584,32
9659,465331,1333,22
9660,530574,1584,31
9661,26147,1416,27
9662,837839,1375,25
9663,506110,1500,26
9664,948915,1250,23
9665,524345,1625,27
9666,161563,2250,40
9667,199452,1583,35
9668,356638,1375,28
9669,968504,1291,21
9670,506958,1291,24
9671,768021,2458,42
9672,916329,1334,23
9673,549064,1667,31
9674,325435,1333,24
9675,813206,3042,50
9676,343239,1459,28
9677,150256,1167,27
9678,806860,1208,24
9679,914148,1209,26
9680,103025,2000,37
9681,862075,1417,24
9682,983590,1834,32
9683,541219,1500,29
9684,709590,1459,30
9685,139165,1417,32
9686,215155,1417,28
9687,759768,1292,26
9688,38329,1167,31
9689,481683,1458,27
9690,406416,3417,60
9691,748345,1458,24
9692,906820,1333,26
9693,547719,1209,23
9694,121463,1250,27
9695,4310,1416,33
9696,326088,1250,27
9697,977627,1375,27
9698,46169,1208,28
9699,720427,1250,23
9700,889323,1375,27
9701,623156,1375,25
9702,914228,1417,29
9703,91306,3292,59
9704,349480,2333,47
9705,489555,1500,32
9706,932379,1250,23
9707,48382,1292,29
9708,108112,1166,26
9709,545866,1333,28
9710,803399,1584,33
9711,690996,1708,32
9712,781771,1375,24
9713,327660,1375,28
9714,23573,1375,28
9715,605616,1417,27
9716,795339,1375,25
9717,327306,1625,28
9718,669884,1375,26
9719,935472,2250,34
9720,220040,1334,28
9721,336468,1292,22
9722,210298,2375,27
9723,201899,2417,46
9724,300488,1375,26
9725,290089,1583,28
9726,558132,1375,23
9727,334653,1250,22
9728,810327,1500,25
9729,462544,3417,50
9730,703725,1416,28
9731,123366,1625,35
9732,285899,1209,26
9733,156575,1542,30
9734,165147,1417,25
9735,286930,2167,37
9736,120021,1250,26
9737,15998,2167,43
9738,653206,2208,40
9739,586811,5500,75
9740,539032,1541,29
9741,107349,1667,33
9742,216613,1584,33
9743,568883,1375,26
9744,367336,1292,26
9745,576052,2208,38
9746,333956,1417,25
9747,284219,2542,48
9748,148434,1291,22
9749,989099,1334,20
9750,738569,1542,31
9751,843059,1417,28
9752,297028,1250,25
9753,601970,1250,21
9754,256718,1375,24
9755,179595,2209,40
9756,74704,1625,28
9757,326504,1542,27
9758,643053,1292,24
9759,935585,1250,23
9760,355194,1625,34
9761,566837,1375,28
9762,465199,1334,26
9763,53191,3333,54
9764,136393,1667,33
9765,30402,2500,48
9766,493603,1334,22
9767,947171,1500,29
9768,708309,1417,23
9769,52907,1500,34
9770,111073,4833,57
9771,402234,1542,29
9772,56414,1375,26
9773,90303,1708,29
9774,447182,2542,44
9775,410955,1542,30
9776,187678,1500,29
9777,738909,2208,38
9778,625079,1333,21
9779,934571,1625,28
9780,621550,1375,27
9781,660048,1375,26
9782,876793,1500,27
9783,723649,1625,29
9784,733338,3458,49
9785,467494,1333,27
9786,646254,1333,27
9787,372900,1625,31
9788,327618,1666,26
9789,348476,1334,24
9790,857151,1250,26
9791,207773,2291,40
9792,747529,1541,23
9793,795243,2291,41
9794,703459,1333,24
9795,848613,1416,27
9796,559400,1333,26
9797,82362,1709,27
9798,967610,1375,23
9799,792454,1583,26
9800,801562,1292,23
9801,488317,1542,30
9802,595371,1292,21
9803,138198,1541,28
9804,97430,2208,39
9805,852337,1375,27
9806,841326,1292,26
9807,964364,1334,25
9808,732535,2166,35
9809,491023,1209,23
9810,101988,1625,33
9811,477715,1292,21
9812,325470,1291,25
9813,717728,1334,23
9814,675722,1375,26
9815,744716,1375,25
9816,803727,2584,42
9817,488004,1500,31
9818,493404,3333,53
9819,242949,1333,24
9820,993472,1250,22
9821,234666,1333,24
9822,150704,3250,50
9823,902925,1334,26
9824,939211,2083,37
9825,646911,1541,29
9826,270588,2208,40
9827,957205,1333,25
9828,381105,1541,28
9829,411123,1666,34
9830,192260,1375,27
9831,733600,1416,24
9832,961822,3666,50
9833,697493,1459,27
9834,346374,5750,84
9835,827095,1375,22
9836,902606,1208,22
9837,925268,1292,23
9838,340537,1500,26
9839,475302,1459,27
9840,511188,2625,45
9841,31735,1417,28
9842,68541,1334,27
9843,498425,1333,27
9844,118371,1292,27
9845,368513,1667,33
9846,501904,1292,26
9847,483647,1625,28
9848,886851,1459,25
9849,179099,1541,27
9850,295969,1500,31
9851,805246,1417,28
9852,365550,2625,47
9853,633802,1625,34
9854,602594,1416,22
9855,133583,1292,26
9856,532624,1375,29
9857,107933,1500,32
9858,425393,1291,22
9859,857267,3708,57
9860,748970,1375,30
9861,835462,1417,26
9862,112179,1459,29
